Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
52995.565,-1.15418733,-0.67349257,-0.68404720,-0.48407921,0.21671563,-1.00193640,-0.05460573,-1.05732999,-0.42640969,0.60503178,0.76332955,0.79911736,-1.11119465,-1.15914636,2.13912828,0.23332742,-2.21578457,1.16752786,-1.04959640,0.14531201,-0.02366396,-0.27207311,-0.37505067,1.44355892,-0.35202561,-1.08074742,0.13282896,1.26531392,3.38,0
121750.040,2.54240404,0.42875441,-0.90714589,0.23428668,0.56164520,0.08900697,0.17733098,-1.44374823,-0.62022593,0.28523647,-0.78625717,0.07517522,-0.47828606,-0.18514420,-0.52208998,-1.28390261,0.25454033,0.83739283,-0.58052435,-1.57623209,-0.63501591,1.01407863,-0.70326762,-0.58511789,-1.46897942,-0.25941973,0.01348363,-0.64802780,5.75,0
106640.121,1.12204974,0.92874347,-1.53203866,-0.33400415,-0.07911292,0.22198679,0.01708851,2.03513009,0.30393879,-0.64649762,0.29813935,0.17258212,0.56492903,-0.83787650,0.93880583,0.43358546,0.53598511,0.76714808,-0.68105683,-0.37193470,-1.69469517,0.46529890,-0.57610464,-0.02970061,-1.04839668,0.78767091,-1.33731368,-0.03014166,31.23,0
31170.087,-0.91451345,-0.63976756,-1.14766896,-0.67891200,0.52086931,0.08848157,-0.40812654,0.53418612,-0.35088142,0.35051209,0.02026007,-1.65084954,0.09533852,-1.16101951,0.20405740,-0.02226385,-0.87579831,0.28146732,0.84951462,1.96272486,0.25929457,0.95719744,0.16916333,-1.62134323,0.67701431,-0.10604071,-1.38730875,-0.23728817,13.29,0
37691.468,0.58165062,0.31783790,2.04124541,-0.27997148,1.55708577,2.44152138,-0.35486148,-0.72035064,0.20650228,-0.60207771,1.01307383,0.89022041,0.34185165,-0.49972547,-0.03923667,-0.49705890,-0.88164741,-0.22550532,-0.56997196,-0.50304114,-1.33382707,0.30043211,-0.93813876,0.25909271,0.23417424,-0.65154315,-0.78835322,0.25828549,13.64,0
146627.869,-0.65596652,-0.32914189,-0.40265539,0.10947111,-2.85289265,2.75305722,0.06718625,1.30719271,-0.13133906,1.01820036,-0.44782764,0.84118133,-0.23581980,-2.05045667,-1.03205688,-1.04108514,-0.10457150,0.26286845,-0.24169502,-0.15211276,0.16243201,-0.39747427,0.05936714,-0.16500485,0.89230680,-0.45078932,-0.01187664,-0.22869313,44.19,0
18949.539,0.77117180,1.09768785,-0.49564619,-0.20358236,0.07320430,0.27301951,-0.07498206,1.26637038,1.31708802,1.59516453,-0.57968032,-0.67515884,-1.37048845,2.04112940,0.65704534,-0.91548391,1.19955240,1.34930477,1.08686513,-0.45396433,-0.55396158,1.03005122,-1.03305859,0.13782032,-0.92266919,-0.49554582,-0.47343803,-0.08863129,1.57,0
97648.700,-0.84037965,0.68753641,1.29723629,-0.27417213,-1.18801530,-0.29803704,0.29108826,1.55420038,1.97778152,0.91367743,-0.09468934,0.08880435,-0.40222437,0.17601776,-1.24831457,-1.06916088,0.37691249,-1.35841524,-0.87232626,0.88501049,1.30423617,-0.30669725,0.08853874,-1.45468640,-0.15936733,1.37426606,0.43844695,0.20132862,103.50,0
90966.597,-1.41500272,-0.29491565,-0.73594873,0.48570358,0.05003570,-0.00490068,-0.32928499,-0.06560438,-0.24408458,0.15024003,1.17213758,0.68174989,0.01624670,-0.10975095,1.61035610,-1.07166300,0.71519528,0.08013892,-2.03116743,0.91732154,0.10030815,1.54900319,0.36535088,0.69927079,0.21278341,-0.43229353,0.20541670,0.56780659,3.41,0
160437.468,0.44563082,-0.18016130,0.05308439,1.57556074,-0.79408198,-0.37657768,2.51254793,0.40480917,0.45623907,-0.74702538,-0.29271994,-1.17196814,-1.43128740,-1.10533514,0.66639226,-0.97243740,1.28627044,1.09367069,0.70832974,0.63132179,-0.95960475,-1.50207545,0.33577936,-0.62188126,0.63317023,-0.13763719,-0.78898483,0.48751745,40.48,0
145426.647,-0.98969693,0.40132353,0.66007033,-1.02194221,-1.02848643,-0.11607021,-0.07071373,0.31524551,0.06448469,-1.55722158,-0.92065136,-1.12932889,-1.86628765,-0.43658787,0.04842752,-2.01417280,1.16943238,-1.65990277,-0.01063443,1.00514332,0.57408554,-0.70086740,-0.13726100,0.15683532,-1.15058324,0.83745909,-0.72056380,0.20618011,53.65,0
170135.713,-0.75841844,-0.40905543,0.67189168,1.23295635,-0.74639880,-0.31781931,1.39422258,0.55218299,-0.15099708,-0.53637180,-0.32415023,-0.58739953,-1.56411708,-0.97095644,0.00418880,1.27430002,0.06433272,-1.40100990,0.30256684,-0.32146314,-0.31080320,0.05007763,-1.27514578,0.45626057,0.87092449,0.53631197,0.75706289,0.72116935,49.84,0
65927.872,-1.36904035,0.61526019,0.13431838,1.00891244,0.87796549,0.51723174,0.20380156,0.92884421,0.07827907,-0.47652070,-1.50867533,-0.59863948,-0.10661100,-0.08285099,0.76709428,0.30020708,0.50729204,1.06360145,1.11778666,-0.25095939,-0.07792690,-0.05967820,0.61022622,-1.21048567,1.40597103,0.15693106,0.35484452,-0.09929100,79.78,0
78206.562,-1.07022386,-0.78725669,0.17052814,-0.24760254,1.63168875,0.45455133,0.53481687,-0.60672660,-0.45531189,2.10562338,0.51109079,0.97482096,-0.55101787,0.88567114,-0.27519670,0.08425054,0.89693302,-0.32635987,-1.15736261,0.12727833,0.06556525,-0.02678311,-0.54887885,-0.36937419,-1.39572582,0.45226906,-0.59382688,0.28317167,27.18,0
77975.664,-0.90714889,-0.68487066,-0.90054848,0.73415475,0.12844560,1.04049382,0.41415814,-0.27256461,-0.58527421,-0.17256527,0.23333921,-0.30795170,0.18163849,-0.96895222,-0.42056125,-0.38072836,0.61499846,0.07223421,-1.10793945,0.49366634,-0.45641784,-1.01005502,0.45718747,0.59059659,-1.62516656,-0.38479760,-0.18684640,0.36750260,10.02,0
147646.123,0.87100410,-0.47963820,-3.77778235,1.25085997,-0.19196682,1.22050244,2.47883322,-0.05575071,0.19349807,-0.25699474,-1.70366892,0.50044428,1.34117047,-0.69940676,-0.75946463,-0.77468407,-0.46230783,-1.58903498,0.25006982,0.53473419,0.18963211,0.27766855,-0.51404754,1.24695617,0.73912083,0.34178494,-0.99998640,-0.49994682,67.90,0
102025.852,-0.06022470,0.04846013,-0.29311068,0.29203021,1.46887470,-2.12104429,1.12111400,-0.95487883,-1.62025458,-1.58266972,-0.22742175,-0.53135881,-0.62429306,1.77194649,-1.04531387,-1.05371131,-2.06396830,-1.09611063,0.30014426,-0.05607932,-0.68360137,-0.85616692,-0.97248953,0.93585956,-0.49977250,-0.57258531,0.10165555,0.90405753,6.85,0
29019.135,-1.84244777,-0.50483813,1.08075884,-0.29173917,0.86236772,1.32013941,-0.32439103,1.22354273,0.63679549,-1.06041011,0.97560868,0.00187386,0.33269414,1.23008170,0.47314983,0.10296186,-0.20260852,-0.85998770,0.12683478,2.13507768,0.17183295,1.35298133,1.76931036,-0.20447376,-0.72987717,0.13209247,-1.15602236,1.24399627,11.81,0
143761.513,-2.37835712,-0.34504509,-0.71939088,0.11042041,0.02823958,0.89919790,0.22413881,0.44305282,1.38692665,-0.11722805,-2.42824870,-1.65908853,-0.74209999,-1.96675349,0.86340493,-1.59872126,-1.26106937,0.69863608,0.36113211,-0.32819464,-0.44180651,1.79168127,0.23464813,-0.04830163,1.16152887,-1.06028332,1.29747464,-0.88329220,18.76,0
120821.451,1.01369011,0.31719378,-0.50395269,0.73497837,-0.26283248,2.10999117,-1.54391272,-0.08811218,-1.46870121,-0.89190414,-0.28786468,0.46392343,-0.77016717,-2.07748868,-0.27876930,-1.43235303,-0.52343522,-0.71864111,-0.48295355,0.99619803,-0.31023232,0.52319212,0.31982136,-1.10667002,-1.05084533,0.84502271,-0.58506702,-0.14791663,62.37,0
218.610,-1.30370181,0.22341824,0.61694782,0.27030502,0.15626842,-1.26263268,1.51667463,-0.15261472,-0.67272392,0.70597905,-0.24863940,1.31058512,1.33883603,-0.46003674,0.25323483,-0.54846093,-0.28697068,0.19868110,0.10668110,-0.31826764,0.63495848,-1.29396776,-0.38102833,-0.63706304,-0.92106946,0.04112905,0.63884564,0.85336114,23.31,0
160566.830,-1.29964396,-0.38766814,-0.60272425,-0.11861682,-1.33294842,1.37367251,0.12818826,-0.20162784,2.08937234,-0.83195439,0.94194187,-0.94594598,0.56485542,0.32325983,0.30449234,2.82571481,-1.12041104,-1.26453061,0.89903733,1.02015350,2.06393456,0.22727245,0.27494957,1.54779793,-0.23834089,0.12956852,0.73056688,0.08715432,6.04,0
147205.200,-1.21210547,-0.98589029,-0.05620482,1.99376395,0.19010076,0.51751404,0.29126238,-1.73777688,-0.80548633,1.01571859,0.46042327,0.04406581,-0.11183352,-0.90595637,1.07443332,0.23137051,-0.16646995,0.49750047,-0.54668068,-0.11780957,0.46423260,1.34564572,1.18429159,0.26640771,-0.39635091,-0.38365892,-0.26604346,0.33312983,12.04,0
94575.006,0.94133960,0.71796812,-0.98618892,0.42958224,0.14037011,0.85818340,0.47722416,-0.01731948,0.33433162,0.36340744,-0.48738906,1.71408311,-1.96306352,0.52565452,-0.90243674,0.51826415,-3.55858383,-0.97136621,-1.03427426,0.08823488,0.73237141,-0.42114682,0.57798952,0.11127832,1.24313858,-0.04931893,-0.59367627,-0.31819243,67.21,0
25665.129,-0.27070138,-0.56866017,-0.33084180,0.15936408,-0.10334328,-0.34448806,-0.59841184,-0.77827733,-1.35935113,-1.27705433,0.35552998,-0.33104164,-0.17508548,0.35430728,0.65486140,-0.71137020,0.35914867,0.26425568,-1.55476682,0.39794611,0.35694329,-0.46840463,-1.44837739,0.08289635,0.33040059,-0.84809739,0.31265023,-1.40756472,12.83,0
28687.953,1.00956646,-2.27755392,-0.75212487,0.00876157,0.24657091,0.14001375,-0.90780125,-0.53328856,-0.32701622,-0.10903568,-0.50144096,-1.26569512,-0.35512177,0.53912764,0.66364674,-1.08599288,1.30799494,-0.10497559,-0.52185089,-0.32485177,-0.96936684,1.02972912,0.03116106,0.23629885,0.46311573,0.26744370,0.00355300,0.01862726,20.47,0
127261.760,0.31678153,-0.30935663,0.17697339,0.38656871,-0.80845331,-1.31796737,-0.25507387,0.48692927,0.24640349,-0.21928137,-1.40266318,0.53918376,0.27010911,-0.55646882,-0.09638472,0.87936922,-1.16012920,-1.15986646,-0.75786154,-1.26109515,-1.13618367,-0.45653758,-0.59558338,1.10574277,1.78099928,-0.40079574,-0.42212602,-0.80200703,176.70,0
51979.200,-1.67327269,-0.87191127,0.10906285,-0.56866660,-0.53548836,-0.12444707,-0.15221411,-0.66894418,1.47003722,-0.03678484,-0.55406065,-0.05583100,-0.65838850,0.98688659,1.53595361,-0.64133462,0.94021038,1.12314091,0.09620516,2.17984678,0.95105178,-0.06218806,-0.47572049,-0.54328304,-0.03996484,-0.36868795,-0.30036099,0.76700891,8.71,0
38811.952,1.20299271,-0.52012336,-0.24175537,0.98721297,2.07025182,-1.10412571,-1.41298708,0.13885679,0.11141656,-0.34034394,-0.91638986,-0.37835025,-1.53976695,-0.27986932,0.35291188,0.08351602,-0.84196114,0.23931034,-0.21994202,-0.34667629,0.09214501,-1.21570115,0.21305974,0.22015710,-1.52243539,0.18064031,0.57037426,0.43783887,66.93,0
2068.804,-0.70275567,-0.27837489,-1.39249907,0.08633415,-0.46138026,-0.72920515,0.54276919,-0.18971866,-0.80099699,-0.75272873,0.80016372,-0.31375532,0.14782962,-0.01120651,-1.67018905,-0.78036311,-0.22345700,0.05605043,-0.13059514,-0.20549254,-0.52908695,-1.92173144,0.86957483,0.20955078,0.93896505,0.64276664,0.86580337,-0.21270232,110.58,0
70902.050,-0.89110012,-0.01962049,0.87564299,0.98012492,0.33220757,0.55517045,-0.62766654,0.35531573,-0.16430316,-0.84597033,-0.35064311,1.00337788,0.02470027,0.59738684,1.20844375,0.58200511,-1.43147759,-0.07440749,-0.23818483,0.40394114,-0.35864553,-0.30752047,0.57684435,-1.87659876,-0.85769874,-1.16753534,0.34224398,-0.28669755,41.80,0
22978.618,-0.46069516,1.53827229,-1.00638871,2.13166272,-0.76027082,2.57650595,0.77714184,0.91706499,-1.70785148,0.91253291,0.64918172,1.34333741,-0.07067871,0.04642225,-1.17969297,1.02899824,0.46158929,0.58212623,0.77340437,-1.43679764,0.42280468,1.27011562,0.81164514,-0.43223055,0.03661007,1.40355532,-0.76765996,0.61228967,2.47,0
120334.816,-0.83014492,-0.56201147,2.04130161,-0.40706673,-1.14664710,-0.29914888,0.93527158,0.84434701,-2.22744615,-0.52631657,-0.56803966,-0.73257709,0.07844775,-0.54692248,0.19903435,0.13639975,-2.03109800,0.60702218,0.36947061,-0.05976176,1.19516174,-0.83627982,-1.12095004,0.21631247,0.82596673,-0.15559864,0.00288545,-0.33509527,86.92,0
11489.330,1.09929877,1.23603867,-0.14550667,-0.85697442,-0.14524926,1.11841720,-0.64969533,0.46792832,-1.77298451,0.19883789,0.13000492,0.72855255,0.75617165,-0.68740794,-0.23978011,-0.18447542,-2.28793558,0.18783470,-1.35042301,1.09477881,0.81076852,-1.12921441,-1.50740643,-0.22137351,0.60362325,-0.19737026,0.79019649,0.53626178,21.96,0
31876.784,0.73021397,-2.00532765,-0.76363502,0.65345567,0.39421751,-0.50209188,0.66752432,0.04419979,0.33663942,0.83948956,0.31044325,-1.58007880,-0.48206518,0.49299790,-0.87351127,-1.82757350,-0.76115163,0.79358864,0.56232000,1.21795992,-0.99428412,-0.99043442,0.24647574,-1.75842901,-1.54298153,-0.17379434,-0.63955317,1.25874372,53.95,0
72891.471,-0.11852757,-0.83987440,-1.16944678,1.63955863,-2.17828178,-0.43902849,0.73653960,-0.47373049,-1.51898330,0.96598383,0.96849007,-0.37652728,-1.20113734,0.09398577,0.58542981,-1.44643765,-0.61890906,-0.81643067,1.85349565,-0.49448159,-0.30670405,-0.64345275,0.01263251,-0.74878229,1.27125667,-0.77894177,0.04745031,0.38801395,24.05,0
36817.605,-1.43823834,0.10774376,0.34592531,-0.93730137,-0.14670524,-0.19530426,0.08516663,0.00158580,-1.63281552,-1.14306870,-0.37510457,1.91969206,-0.42249036,-1.12750561,-0.08418829,-0.14355340,-0.50287273,0.67278609,-0.38313004,0.08379045,0.05643741,0.26670197,1.69602536,0.51901528,-1.33097636,0.17905485,-0.35999073,0.87601252,60.83,0
50582.508,0.44701040,0.98806406,-0.01552690,1.43285197,-1.44885037,-0.96980907,0.28209371,0.45981098,-0.09676604,0.51568436,-0.37300655,0.32174675,0.03826367,-0.69440065,-0.50111262,-0.04215230,2.46965434,-0.97635068,0.52563247,-0.33345616,0.69453195,-1.24517555,0.05452787,-0.81403706,-0.68638779,-0.18666955,0.53229472,-0.96888156,27.95,0
164075.221,0.95687263,-0.96521543,0.19292480,0.78091028,-0.81487319,-0.76129656,2.38670609,0.02419822,0.55780895,0.91920574,-0.58660547,-0.37433635,0.13135339,-0.08356694,-0.12281647,1.00404505,0.14255789,1.50899596,-0.13234796,0.27467232,1.65334645,-0.14929378,-0.35403267,-0.21451552,0.43439673,0.66839724,0.12633818,-0.12572597,14.07,0
41619.320,-0.08512612,0.17897821,0.49399844,0.22926425,-0.18420041,0.71577955,0.53161933,0.10187783,-0.53842066,-0.44895715,-0.93856574,-0.31804177,-0.64024690,-0.30455968,1.68285937,0.44359050,0.74589557,-0.18670794,-0.62416362,0.01785160,0.51940603,0.96368692,1.61009201,-0.85399630,0.53874987,0.14173439,1.59495393,0.30610193,16.65,0
41868.068,0.57954403,-0.49006255,1.31473691,-1.78715979,-0.14419623,1.55947522,-0.44856977,0.37874161,0.09026856,-2.18497832,-1.31638741,1.08124986,-0.73057528,-0.36833762,0.99167899,-0.87749883,0.04339436,0.53385458,-0.60675552,0.35584240,1.43161242,-0.21362988,-0.58887794,1.56721565,-0.00880464,-0.27080302,0.84292248,-1.26739670,3.65,0
165545.613,2.94669082,0.98559213,-0.43859363,1.56153554,0.86924291,0.64620418,-0.17490021,1.33362011,0.75772420,1.96456663,0.30008524,1.40673475,-0.40953206,-1.67262781,1.12066492,2.81698379,-0.08946340,-0.18729818,1.44176735,0.56175109,-1.47167540,0.02287355,-0.13097334,-0.94798347,0.36754732,0.06450244,-0.26139898,-0.02502853,35.08,0
160500.201,-0.49559355,-1.66232405,-1.74843512,0.16815843,0.50514794,-0.45760083,0.56761251,-0.23570648,-0.93467444,1.18207785,0.71523510,-1.37045551,0.48693624,-0.44501204,0.55012438,-1.68916491,-0.50196329,1.70757621,-1.01151143,-0.01843879,-0.91856664,0.27328745,0.00234485,0.45540160,-1.79849470,-0.88395882,0.71317025,-0.17186730,25.41,0
126608.010,-7.03305054,-0.87429445,-1.34146045,-1.10939995,0.96260467,-0.94861189,1.75345597,-0.04374244,5.98958290,4.06084319,-1.00468514,-0.19386192,-0.35919727,-0.36345491,-2.48264466,0.73536235,-0.01991829,-0.05807424,4.99005635,0.68575441,0.78173474,-2.02168952,-0.32303303,-0.40188286,0.82479951,0.08681807,1.30277495,1.37068919,50.21,1
101071.018,-1.47101649,-0.97458347,-0.43804266,0.87260047,-0.30178922,1.60700527,-1.40891653,1.61440418,-0.62364106,0.47462184,-0.26225404,-3.07103158,0.85903054,1.72653781,0.54375028,-1.39257981,0.68228386,-0.18497606,1.12885491,0.26907600,1.71984083,-0.34903232,-0.00703144,-0.82485449,-0.11479665,1.46626782,-0.38160932,-0.71054959,24.65,0
27215.204,-0.45773530,1.01871849,1.42802373,-0.54018456,1.42621669,0.00694615,0.15291184,-1.27300408,1.89032637,-0.80247233,-0.96388151,-0.23122752,-0.63919741,1.63865599,-0.52765238,0.33241555,-0.35208943,-0.88732286,0.53194075,-0.26503276,0.60708852,-0.45835690,0.17576105,0.12085313,0.11615001,-0.39387860,-0.27254184,-0.94314137,33.03,0
30271.600,-0.29318343,-0.33607807,-0.14432814,0.11004460,0.42612960,0.86870891,-0.29071594,1.09945666,0.47139330,-0.26889771,-0.28894097,0.72652817,0.16862247,0.52408552,-0.05500606,-0.26527748,-2.20977488,1.43868648,-1.65827865,0.23796964,1.11554854,-1.49649423,-0.58088414,1.07372418,-0.76922156,0.09896231,0.06093065,-1.11102955,53.76,0
108381.634,-0.41972290,0.08728151,-0.15361720,1.04618111,0.05020852,0.22588487,-1.12189732,0.07034668,-0.30015274,-0.35557674,-0.90605921,0.92575721,1.02836160,-0.29525016,-0.17240999,0.97603154,0.29683367,0.14123930,-0.42476938,1.73802024,0.64602310,-0.50305080,-2.19847228,0.38818076,-0.03435923,1.12761173,-0.94132951,0.44727344,26.16,0
166726.813,1.44032795,0.23659060,1.08286499,-0.17255930,0.81715277,-0.15222628,-0.04469763,0.22699754,0.72413829,0.26130986,0.01750437,-1.52676809,0.30852302,-1.37612317,-0.65196546,-1.93287892,-1.55358620,-1.77128061,-1.42178160,0.26505908,1.57109874,0.73124648,-0.91680010,0.30316331,0.29128627,0.72208409,0.36223495,-0.33658915,5.30,0
119125.666,-0.11561182,-0.66967431,0.15415052,2.16475018,-0.12733987,0.66211929,1.26813993,-0.31903800,0.73823299,-0.37155962,1.07011227,-0.16417914,0.04037576,0.41671247,-0.51753682,1.15434519,1.00194488,-0.65864359,-0.55972490,-0.18384618,-0.40949708,1.59884455,-0.06973899,0.85086719,0.94383384,-0.37992140,-0.03326210,1.18332455,73.43,0
11182.396,-0.03674575,-0.83229035,-0.76066225,-0.04164079,1.05294127,2.03417401,2.08774189,-0.76939917,0.23350211,1.02696349,-1.34747965,1.31668311,0.11716883,-1.10901253,0.18902349,0.63538738,-1.21037382,-1.21206679,0.87941536,0.32506999,-0.73268889,-0.96577536,-0.40115652,0.07000553,-0.19171338,-0.18071102,-0.21478058,-0.57920824,77.81,0
37174.409,1.61922485,-0.01892464,-0.77650629,-0.49449446,-0.97940650,-1.41361538,0.62559733,-1.04845450,-0.74412057,0.30833085,0.51921484,-0.76521953,0.61026689,1.00615863,-1.37017078,0.35533590,-1.84172613,0.00094065,0.28528452,0.35399652,-0.62825111,0.39892638,0.51612933,1.64180283,-0.02375796,1.49127792,0.33681800,0.14844271,51.92,0
117992.245,0.09548084,-0.86667761,1.56970039,1.78265035,-0.45821075,-0.26564320,-1.64577840,0.21456495,-1.15971144,0.42412256,0.17952129,0.64981469,-1.02375740,-0.74144711,0.66120712,-0.69479097,1.39391449,0.50775183,-1.55920544,1.29031052,0.23900948,1.29833898,1.45547642,-0.17523205,-1.13094606,-0.27401732,0.03622216,-0.41487004,10.98,0
161907.126,-0.69698547,0.63158285,-0.16564799,-0.62352088,-1.10520393,0.96853935,-1.87998232,-1.84508684,0.69475670,-0.32681933,-0.49170127,0.37998965,0.51401542,-0.39207079,0.68378222,1.40660484,-1.13614664,0.23967980,0.71698172,-0.14274171,-0.80599305,0.60667695,-0.75675747,1.09047482,-0.00542512,-1.35044721,-1.47644544,0.04908094,69.69,0
129581.125,-1.53960654,0.71725002,-0.62288598,-1.49137137,-0.15885053,0.27696445,0.35088923,1.65801042,-0.13421685,-1.08999451,0.61562142,-0.78884456,-0.40800461,0.35409878,0.57826857,-0.05329923,1.21599072,-2.04690903,1.25429804,0.53960648,-0.46702936,0.85385712,1.09284003,0.94012653,-0.71416760,-0.78587070,-0.39101433,-0.26484640,13.81,0
152596.689,-1.65608115,0.07334129,-0.62071228,-0.37809564,0.25330385,-1.10034411,1.96167845,-0.19654963,0.33379851,-1.47090649,0.54540013,-1.08087821,-0.04168552,0.15897419,-0.66663036,0.15283579,-0.05301225,-0.88358377,-0.54719506,-0.69633334,0.52430169,-0.11330940,0.32188436,-0.05513221,1.04660525,-0.30681813,-0.28711008,1.33864356,2.24,0
113436.268,2.17415959,0.90411824,0.08308173,2.63227487,-0.92919150,-1.75991298,0.46749841,1.57417946,0.16455939,0.34668970,0.96748868,-0.83229547,-0.18013156,1.86235108,1.44418042,0.61509425,1.93016460,-1.56498904,0.07182044,0.28396757,0.99599753,-1.45443269,0.52336930,0.38567745,0.19918223,-0.23989899,-1.11894465,1.17429620,31.21,0
68969.444,2.02114189,-0.84279677,0.39757764,0.21966436,0.01816196,0.00400207,0.68155121,1.28278439,1.02300450,-2.13195703,0.60547730,-0.75360337,-0.37733786,-0.40837574,0.33931781,-0.72539991,1.48138558,-1.05431699,-0.90016077,-0.17546546,-1.52688773,0.68651939,-0.54853370,1.04913764,-0.38333967,-0.77397550,1.04787841,0.47892941,3.80,0
120126.741,-2.76386936,0.78360322,-0.23058097,-0.14452297,-0.11873649,0.25608988,-0.07046932,2.26449665,-0.36270336,-0.39966877,0.31150746,1.42272607,-0.15160180,-0.30002997,0.39043922,-1.31848413,-0.51758931,-0.82854257,0.56065538,0.50806615,0.94896384,-0.82916903,0.11259907,-0.51453038,0.08458656,0.86374997,0.13413174,0.21156202,47.63,0
134333.974,0.91862180,0.81394408,1.25982394,0.99915771,-1.36231655,0.13659885,0.70463643,-2.09096823,-0.07092734,-1.53485231,0.17575771,0.58716388,0.56747620,-0.97541481,2.19577352,0.90542469,-0.54939248,0.11120524,1.09897239,0.23723259,0.12239193,-0.61603686,-0.18921257,-1.50048455,0.46289504,0.92450578,0.04947121,0.16346369,40.86,0
135045.636,1.08533785,-1.25353073,-1.34210825,-0.58451680,1.18046945,0.99250206,1.84941223,0.03841850,-0.37898718,-0.12005426,-1.32611056,0.14188340,-0.25592364,1.20639488,0.08428087,0.91031680,-0.92401281,-1.22482671,0.16608684,-1.41216156,0.13330068,0.79145642,0.46712499,-0.08697238,-0.67461149,0.74002843,-0.25569759,0.15955449,17.31,0
52370.299,-0.12691294,-1.37184266,0.02278027,0.84524446,0.65960296,0.05189027,-0.20554571,0.04905780,-1.33987993,-0.55707475,-0.72619629,-0.27923395,-1.73674724,1.56729024,-0.33852254,0.03373123,1.05391041,0.77800182,0.73848010,-0.54572001,0.45141487,-0.35272649,0.89387417,-0.51628368,0.49596703,1.30776058,0.45684267,-0.33583560,2.05,0
58775.709,-0.30532330,1.09201842,0.73848600,0.29409107,-1.87483665,0.36529928,-1.61414128,-0.82464317,0.33262660,0.12282651,0.66656783,-0.30270938,0.53494729,-0.17127177,-0.57858451,-0.76657003,-0.28065383,0.81656321,0.10001198,-0.10050706,0.28173321,-0.37417571,0.68729845,0.14953336,-1.45645405,1.05352182,-0.32463914,0.15373764,62.67,0
36581.892,-0.07444654,0.82224411,-0.95460450,-0.30112715,0.19000292,-1.37614140,-1.71958989,-1.13716345,0.65616833,-0.09938253,-0.59572967,-1.13242466,0.74759327,-0.83318791,-0.09240698,0.78639574,1.03206007,-1.34018629,-1.01149944,-0.23673276,0.42038634,1.15652731,-0.13793972,-1.46732745,1.17310445,-0.49228014,-0.90886361,1.23357441,14.25,0
108845.793,0.29069736,-1.70952080,-0.98548413,1.61753036,-0.77113886,0.35617530,-0.31530650,0.39405357,-0.60382603,0.19315674,0.87309708,-0.44914295,-0.03749173,-1.59002506,1.19496832,-1.82408083,0.86910403,0.22618679,1.28510846,-0.65362217,0.74002620,-0.90017081,0.79297914,-0.62369990,-0.97285835,0.55547274,0.45658755,0.88627285,15.43,0
153259.129,1.15996719,0.14524142,-0.79367019,0.29627514,0.53078909,-0.51442284,0.31344005,-0.90580663,-1.26625487,0.92401728,-0.08758740,0.91672147,-1.23030147,-1.06873801,0.39138560,-1.46009259,-0.59471659,0.27161435,0.89985090,-0.71032522,0.77121307,0.36749304,-0.78394982,-0.74891420,-0.36889582,-1.30866976,-0.95817119,0.71413586,33.95,0
89013.162,0.52646871,-0.69788320,-2.11255859,0.90927338,0.72377242,0.28230811,1.51774233,-1.48258432,-0.05302270,0.03062690,1.62738137,0.26584133,-0.46354460,-0.86694448,0.23541223,0.00814987,1.78329095,-0.44058131,1.90293978,-0.46543771,-1.12103575,2.29559804,1.45104369,0.30216303,0.06071476,0.89273373,0.31056155,1.28042646,6.87,0
64894.494,-0.71377681,-1.27407193,0.66638850,-1.82142186,0.04598036,-0.56440069,-1.51732278,0.93038769,-1.05145013,-0.72119145,-0.22674931,-0.38356991,-1.62195610,2.34096907,1.61059445,1.32438950,0.07204412,-0.16086445,0.59368069,0.27385185,0.28699935,0.69433632,0.25386933,-1.14781251,-0.79403766,0.39368025,0.55184501,-0.00586328,17.16,0
129165.095,-0.24912577,-0.38018403,0.11113193,1.16797039,-0.17099468,0.45230579,0.79887929,0.07566677,1.71454886,0.84647324,0.80406058,2.45521106,0.25048971,2.48443039,-1.00934988,-1.50705576,1.07791202,0.01978103,0.79627058,0.08489623,0.09933276,-0.02050273,0.08515088,-1.43650030,-0.04176091,-0.72127651,0.08589565,0.72668457,14.51,0
89650.689,-0.45229853,0.48109025,1.29349635,-0.06016689,-0.21293717,2.16782940,0.26616601,-0.67676262,0.30205477,0.44657718,0.82906900,0.29918441,-0.83737759,-1.68901556,0.41060674,-1.16163789,1.24420799,0.75100067,0.54362639,1.55081864,0.53965711,1.10877646,-0.08752284,0.10902968,0.39828573,-1.16814859,1.79318613,-0.17199740,95.71,0
11949.953,-1.67716610,-0.80570923,2.07190326,-1.62248792,1.18080202,0.48464199,1.21774052,-0.39049004,-1.17304360,-0.40319882,-0.77376380,0.46413920,0.14743602,0.88607987,0.04763467,0.20175457,-1.11214434,0.73943789,1.00228796,0.01583859,-0.14681484,-0.57523050,0.36187433,-0.23043486,0.13366037,-0.67871458,0.33864133,0.26811917,35.66,0
140507.512,1.78054195,-0.01672883,0.98915345,-0.35419951,-0.49128120,0.71997727,0.51717219,0.10246431,0.92094742,1.36728773,0.65055992,1.28188920,-0.52012321,-0.82422764,0.81419462,-0.30630918,-0.76524113,1.05325990,0.26653786,-0.13623231,-0.45752696,-0.24951652,0.81632090,-0.06786302,-0.07179630,-0.99811545,-0.47338215,-0.23303235,56.04,0
